instance name;fleet name;opt?;routes
Rdp105;new_MI2_lift;true;1: (0 2 41 22 74 101 ) ,2: (0 5 84 17 60 101 ) ,3: (0 9 66 20 101 ) ,4: (0 12 29 3 101 ) ,5: (0 14 38 43 101 ) ,6: (0 19 11 90 10 101 ) ,7: (0 21 23 55 25 101 ) ,8: (0 26 54 24 80 101 ) ,9: (0 28 27 101 ) ,10: (0 30 32 70 101 ) ,11: (0 31 62 101 ) ,12: (0 33 81 50 101 ) ,13: (0 36 48 101 ) ,14: (0 37 100 93 101 ) ,15: (0 39 4 101 ) ,16: (0 44 16 61 101 ) ,17: (0 52 7 101 ) ,18: (0 53 58 101 ) ,19: (0 59 92 42 15 57 101 ) ,20: (0 63 64 49 101 ) ,21: (0 65 71 51 101 ) ,22: (0 68 77 101 ) ,23: (0 69 88 101 ) ,24: (0 72 73 40 101 ) ,25: (0 75 67 56 101 ) ,26: (0 76 1 101 ) ,27: (0 79 78 34 35 101 ) ,28: (0 82 47 46 101 ) ,29: (0 83 45 8 18 101 ) ,30: (0 85 99 101 ) ,31: (0 87 97 96 101 ) ,32: (0 94 6 89 101 ) ,33: (0 95 13 101 ) ,34: (0 98 86 91 101 ) ,
Rdp106;new_MI2_lift;true;1: (0 5 83 18 101 ) ,2: (0 6 89 101 ) ,3: (0 7 48 8 101 ) ,4: (0 9 66 20 101 ) ,5: (0 10 32 1 101 ) ,6: (0 11 64 90 101 ) ,7: (0 12 29 24 80 101 ) ,8: (0 13 94 101 ) ,9: (0 14 16 99 101 ) ,10: (0 19 49 101 ) ,11: (0 23 74 101 ) ,12: (0 26 54 55 25 101 ) ,13: (0 28 27 101 ) ,14: (0 30 51 78 34 101 ) ,15: (0 31 63 70 101 ) ,16: (0 37 44 38 43 101 ) ,17: (0 39 4 101 ) ,18: (0 42 15 57 101 ) ,19: (0 50 33 81 101 ) ,20: (0 52 47 36 46 17 101 ) ,21: (0 53 40 58 101 ) ,22: (0 61 86 101 ) ,23: (0 65 71 35 101 ) ,24: (0 68 77 101 ) ,25: (0 69 62 88 101 ) ,26: (0 72 21 101 ) ,27: (0 73 22 41 2 101 ) ,28: (0 75 67 56 101 ) ,29: (0 76 79 3 101 ) ,30: (0 82 45 84 60 101 ) ,31: (0 85 92 101 ) ,32: (0 87 97 96 101 ) ,33: (0 93 59 101 ) ,34: (0 95 100 91 98 101 ) ,
Rdp107;new_MI2_lift;true;1: (0 2 57 15 43 38 91 101 ) ,2: (0 4 75 73 101 ) ,3: (0 5 16 101 ) ,4: (0 10 90 32 70 101 ) ,5: (0 12 54 55 101 ) ,6: (0 18 82 19 7 101 ) ,7: (0 21 23 56 101 ) ,8: (0 27 69 101 ) ,9: (0 28 26 40 101 ) ,10: (0 30 20 101 ) ,11: (0 31 88 52 101 ) ,12: (0 36 49 83 101 ) ,13: (0 39 25 101 ) ,14: (0 42 14 44 6 101 ) ,15: (0 45 46 47 101 ) ,16: (0 48 8 60 101 ) ,17: (0 50 81 33 101 ) ,18: (0 51 9 35 34 101 ) ,19: (0 53 58 101 ) ,20: (0 59 92 97 101 ) ,21: (0 62 11 64 63 101 ) ,22: (0 65 71 101 ) ,23: (0 66 101 ) ,24: (0 67 74 101 ) ,25: (0 68 3 101 ) ,26: (0 72 22 41 101 ) ,27: (0 76 77 1 101 ) ,28: (0 79 78 29 24 80 101 ) ,29: (0 84 86 17 101 ) ,30: (0 85 37 101 ) ,31: (0 87 13 101 ) ,32: (0 89 93 61 101 ) ,33: (0 94 99 96 101 ) ,34: (0 95 100 98 101 ) ,
Rdp108;new_MI2_lift;true;1: (0 4 39 101 ) ,2: (0 5 60 89 101 ) ,3: (0 9 65 35 101 ) ,4: (0 10 90 32 70 101 ) ,5: (0 12 54 80 101 ) ,6: (0 13 58 40 101 ) ,7: (0 14 38 43 42 101 ) ,8: (0 18 8 45 83 101 ) ,9: (0 20 66 71 101 ) ,10: (0 22 41 15 57 2 101 ) ,11: (0 27 52 101 ) ,12: (0 28 26 53 101 ) ,13: (0 30 1 101 ) ,14: (0 31 69 101 ) ,15: (0 44 16 61 101 ) ,16: (0 48 7 88 101 ) ,17: (0 49 19 101 ) ,18: (0 50 81 33 101 ) ,19: (0 51 101 ) ,20: (0 59 92 37 98 101 ) ,21: (0 62 11 64 63 101 ) ,22: (0 68 24 55 25 101 ) ,23: (0 72 21 101 ) ,24: (0 73 23 74 101 ) ,25: (0 75 67 56 101 ) ,26: (0 76 77 3 101 ) ,27: (0 79 78 34 29 101 ) ,28: (0 82 47 36 46 101 ) ,29: (0 85 6 101 ) ,30: (0 86 17 84 101 ) ,31: (0 87 97 96 101 ) ,32: (0 94 95 101 ) ,33: (0 99 93 100 91 101 ) ,
Rdp109;new_MI2_lift;true;1: (0 1 101 ) ,2: (0 2 57 15 43 101 ) ,3: (0 3 78 34 77 101 ) ,4: (0 5 83 18 101 ) ,5: (0 9 35 66 101 ) ,6: (0 10 32 20 101 ) ,7: (0 12 76 101 ) ,8: (0 16 44 91 37 101 ) ,9: (0 21 72 73 101 ) ,10: (0 22 67 101 ) ,11: (0 23 41 74 101 ) ,12: (0 26 4 56 101 ) ,13: (0 27 28 101 ) ,14: (0 30 70 101 ) ,15: (0 31 88 69 101 ) ,16: (0 39 75 101 ) ,17: (0 42 38 14 101 ) ,18: (0 47 19 101 ) ,19: (0 52 7 48 101 ) ,20: (0 53 40 101 ) ,21: (0 54 25 55 101 ) ,22: (0 58 13 101 ) ,23: (0 59 93 101 ) ,24: (0 61 86 17 101 ) ,25: (0 62 11 63 90 101 ) ,26: (0 64 49 36 46 60 101 ) ,27: (0 65 71 51 101 ) ,28: (0 68 80 101 ) ,29: (0 79 29 24 101 ) ,30: (0 81 33 50 101 ) ,31: (0 82 8 45 84 101 ) ,32: (0 85 99 101 ) ,33: (0 87 97 96 101 ) ,34: (0 94 6 89 101 ) ,35: (0 95 92 98 100 101 ) ,
Rdp110;new_MI2_lift;true;1: (0 2 22 41 15 43 42 101 ) ,2: (0 5 93 101 ) ,3: (0 11 64 19 7 101 ) ,4: (0 12 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 101 ) ,7: (0 16 44 91 96 101 ) ,8: (0 18 48 101 ) ,9: (0 21 72 73 101 ) ,10: (0 27 28 101 ) ,11: (0 30 32 70 101 ) ,12: (0 31 10 69 101 ) ,13: (0 35 65 20 101 ) ,14: (0 39 4 101 ) ,15: (0 47 82 101 ) ,16: (0 49 36 46 101 ) ,17: (0 51 9 34 78 101 ) ,18: (0 52 101 ) ,19: (0 53 54 26 101 ) ,20: (0 66 71 1 101 ) ,21: (0 68 50 101 ) ,22: (0 74 56 67 25 55 101 ) ,23: (0 75 23 101 ) ,24: (0 76 77 3 80 101 ) ,25: (0 79 29 24 101 ) ,26: (0 81 33 101 ) ,27: (0 83 8 45 17 84 60 101 ) ,28: (0 85 99 101 ) ,29: (0 86 61 101 ) ,30: (0 87 57 40 101 ) ,31: (0 88 62 63 90 101 ) ,32: (0 94 6 89 101 ) ,33: (0 95 59 101 ) ,34: (0 100 98 37 92 97 101 ) ,
Rdp111;new_MI2_lift;true;1: (0 1 101 ) ,2: (0 2 22 74 21 101 ) ,3: (0 6 13 101 ) ,4: (0 9 71 35 51 101 ) ,5: (0 18 45 8 83 101 ) ,6: (0 20 66 90 63 101 ) ,7: (0 23 56 73 101 ) ,8: (0 28 27 101 ) ,9: (0 30 32 70 101 ) ,10: (0 33 65 101 ) ,11: (0 39 4 101 ) ,12: (0 44 38 43 101 ) ,13: (0 48 11 101 ) ,14: (0 50 29 24 54 101 ) ,15: (0 53 40 58 101 ) ,16: (0 57 15 42 97 101 ) ,17: (0 59 92 37 101 ) ,18: (0 61 16 91 101 ) ,19: (0 64 49 101 ) ,20: (0 67 55 25 101 ) ,21: (0 68 80 101 ) ,22: (0 69 31 10 101 ) ,23: (0 72 75 41 101 ) ,24: (0 76 12 26 101 ) ,25: (0 79 3 77 101 ) ,26: (0 81 34 78 101 ) ,27: (0 82 47 36 46 101 ) ,28: (0 85 84 17 101 ) ,29: (0 86 60 101 ) ,30: (0 88 62 19 7 101 ) ,31: (0 89 52 101 ) ,32: (0 93 5 101 ) ,33: (0 94 99 96 101 ) ,34: (0 95 87 101 ) ,35: (0 98 100 14 101 ) ,
Rdp112;new_MI2_lift;true;1: (0 1 51 30 70 101 ) ,2: (0 4 54 80 101 ) ,3: (0 12 28 101 ) ,4: (0 13 96 101 ) ,5: (0 14 38 91 92 101 ) ,6: (0 21 56 39 55 101 ) ,7: (0 26 72 74 101 ) ,8: (0 27 52 101 ) ,9: (0 31 10 69 101 ) ,10: (0 32 90 63 11 101 ) ,11: (0 44 16 61 101 ) ,12: (0 45 8 82 101 ) ,13: (0 47 19 7 101 ) ,14: (0 48 18 101 ) ,15: (0 50 9 33 101 ) ,16: (0 53 40 58 101 ) ,17: (0 59 99 6 101 ) ,18: (0 62 88 101 ) ,19: (0 64 49 36 46 101 ) ,20: (0 65 35 34 78 101 ) ,21: (0 67 25 101 ) ,22: (0 68 29 24 101 ) ,23: (0 71 66 20 101 ) ,24: (0 73 22 41 57 2 101 ) ,25: (0 75 23 101 ) ,26: (0 77 3 76 101 ) ,27: (0 79 81 101 ) ,28: (0 85 37 101 ) ,29: (0 86 17 83 101 ) ,30: (0 87 42 43 15 101 ) ,31: (0 89 5 60 101 ) ,32: (0 93 84 101 ) ,33: (0 95 94 101 ) ,34: (0 97 100 98 101 ) ,
Rdp201;new_MI2_lift;true;1: (0 2 72 73 21 40 53 101 ) ,2: (0 5 83 45 8 84 86 17 60 89 101 ) ,3: (0 27 69 30 51 9 81 79 78 34 35 77 101 ) ,4: (0 28 12 29 76 3 68 26 101 ) ,5: (0 33 65 71 66 20 50 101 ) ,6: (0 39 67 23 75 56 4 54 55 25 24 80 101 ) ,7: (0 52 31 88 7 18 6 94 13 101 ) ,8: (0 59 98 14 38 44 16 61 85 99 96 101 ) ,9: (0 62 63 90 10 32 70 1 101 ) ,10: (0 82 47 36 19 11 64 49 46 48 101 ) ,11: (0 87 57 41 22 74 58 101 ) ,12: (0 95 92 42 15 43 97 37 100 91 93 101 ) ,
Rdp202;new_MI2_lift;true;1: (0 5 61 16 44 38 86 84 17 83 60 89 101 ) ,2: (0 6 99 93 85 91 100 37 98 59 96 101 ) ,3: (0 26 39 67 23 72 73 21 40 101 ) ,4: (0 27 69 31 88 30 90 10 101 ) ,5: (0 28 76 68 54 4 55 25 24 80 12 101 ) ,6: (0 29 79 78 81 51 9 35 34 3 77 101 ) ,7: (0 50 33 65 71 66 20 32 70 1 101 ) ,8: (0 53 87 57 41 22 75 56 74 2 58 101 ) ,9: (0 62 63 11 19 64 49 46 7 52 101 ) ,10: (0 82 48 47 36 45 8 18 101 ) ,11: (0 94 95 92 14 42 15 43 97 13 101 ) ,
Rdp203;new_MI2_lift;false;0
Rdp204;new_MI2_lift;false;0
Rdp205;new_MI2_lift;true;1: (0 6 94 99 85 91 100 37 93 96 89 101 ) ,2: (0 12 29 24 80 68 77 101 ) ,3: (0 21 72 75 23 67 39 25 55 54 101 ) ,4: (0 27 69 30 71 65 35 66 20 1 101 ) ,5: (0 28 76 33 81 51 9 34 78 79 3 50 101 ) ,6: (0 31 62 11 64 63 90 32 10 70 101 ) ,7: (0 42 14 44 38 86 16 61 84 17 60 101 ) ,8: (0 52 88 19 47 36 49 46 48 101 ) ,9: (0 53 40 73 41 22 74 56 4 26 101 ) ,10: (0 87 2 15 43 57 97 13 58 101 ) ,11: (0 95 92 98 59 5 83 45 8 82 7 18 101 ) ,
Rdp206;new_MI2_lift;false;0
Rdp207;new_MI2_lift;false;0
Rdp208;new_MI2_lift;false;0
Rdp209;new_MI2_lift;true;1: (0 2 57 87 92 59 93 99 94 101 ) ,2: (0 6 5 83 8 82 47 48 101 ) ,3: (0 12 29 24 68 80 54 26 101 ) ,4: (0 27 31 88 62 11 63 90 32 10 101 ) ,5: (0 28 76 33 81 34 78 79 3 77 50 101 ) ,6: (0 40 21 72 74 22 41 15 43 42 97 13 58 101 ) ,7: (0 52 18 7 19 64 49 36 46 45 17 84 60 89 101 ) ,8: (0 53 73 75 56 23 67 39 25 55 4 101 ) ,9: (0 69 70 30 51 9 71 35 65 66 20 1 101 ) ,10: (0 95 98 85 61 16 86 38 14 44 91 100 37 96 101 ) ,
Rdp210;new_MI2_lift;false;1: (0 2 57 42 15 43 14 100 37 93 96 101 ) ,2: (0 21 73 72 39 67 23 56 75 22 41 74 101 ) ,3: (0 26 12 76 68 54 4 55 25 24 80 101 ) ,4: (0 27 69 30 51 71 65 35 66 20 1 101 ) ,5: (0 28 50 33 81 9 34 78 29 79 3 77 101 ) ,6: (0 31 88 62 19 11 64 63 90 32 10 70 101 ) ,7: (0 52 7 82 48 47 36 49 46 8 18 101 ) ,8: (0 53 40 87 97 95 94 13 58 101 ) ,9: (0 59 92 98 85 61 16 86 38 44 91 99 6 101 ) ,10: (0 83 45 84 17 5 60 89 101 ) ,
Rdp211;new_MI2_lift;false;0
